AREA_NM,ADDR,VIEWS,MONTH,Region,Latitude,Longitude
돔베낭골,제주특별자치도 서귀포시 호근동,67.0,6,호근동,33.2615116284173,126.532760043118
각시바우오름,제주특별자치도 서귀포시 호근동 2112,41.0,6,호근동,33.276757462252,126.526958677517
곤흘동(곤을동) 마을터,제주특별자치도 제주시 화북1동 4438,116.0,6,화북1동,33.5217669475539,126.557395611224
별도포구,제주특별자치도 제주시 화북1동 4269-12,39.0,6,화북1동,33.5250263073704,126.564933622735
화북비석거리,제주특별자치도 제주시  화북1동 4008,34.0,6,화북1동,33.5212210778459,126.559989000223
별도연대,제주특별자치도 제주시 화북1동 1537,26.0,6,화북1동,33.5262998282849,126.568135044311
삼사석,제주특별자치도 제주시 화북1동 1380-1,22.0,6,화북1동,33.5209736780911,126.573782866815
화북환해장성,제주특별자치도 제주시 화북동,32.0,6,화북동,33.5202191791981,126.565465645477
귤밭76번지,제주특별자치도  제주시 화북이동 5495-2,124.0,6,화북이동,33.4932106218954,126.556236333795
어린이교통공원,제주특별자치도 제주시 명림로 437 (봉개동 4.3 공원 맞은편),156.0,7,(봉개동,33.4514707449038,126.623315505216
도그앤캣,제주특별자치도 서귀포시 홍중로 119-2  601동 107호,28.0,7,601동,33.2631200520785,126.555208973226
제주하늘을날다(패러글라이딩),제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,204.0,7,가동,33.4911356491329,126.53143833943
서건도,제주특별자치도 서귀포시 강정동 산 1,144.0,7,강정동,33.230076674038,126.498485934147
산지천,제주특별자치도 제주시 건입동,184.0,7,건입동,33.5150321079833,126.531518045313
흑돼지거리,제주특별자치도 제주시 건입동,51.0,7,건입동,33.5150321079833,126.531518045313
비자림,제주특별자치도 제주시 구좌읍 비자숲길 55,6198.0,7,구좌읍,33.4910972819998,126.811461205688
만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,2701.0,7,구좌읍,33.5283774190136,126.771615754394
김녕해수욕장,제주특별자치도 제주시 구좌읍 구좌해안로 237,1813.0,7,구좌읍,33.5572081367731,126.736551213927
월정리해변,제주특별자치도 제주시 구좌읍 월정리 33-3,1475.0,7,구좌읍,33.555112541169,126.798640676717
세화해변,제주특별자치도 제주시 구좌읍 해녀박물관길 27,1173.0,7,구좌읍,33.5233717133389,126.862239713197
물영아리오름,제주특별자치도 서귀포시 남원읍 남조로 988-11,578.0,7,남원읍,33.3612712046496,126.692962246783
휴애리 자연생활공원,"제주특별자치도 서귀포시 남원읍 신례동로 256 (신례리, 휴애리)",518.0,7,남원읍,33.3085347525753,126.634380832055
남원큰엉해변,제주특별자치도 서귀포시 남원읍 태위로 522-17,413.0,7,남원읍,33.2733498193692,126.703711977934
머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755,289.0,7,남원읍,33.3305225860707,126.673899820322
사라오름,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,235.0,7,남원읍,33.3641266493346,126.605070169993
제주시 충혼묘지 4·3추모비(박진경 추도비),제주특별자치도 제주시 노형동 산 19-2,67.0,7,노형동,33.4117938658122,126.491828714548
신비의도로카트체험장,제주특별자치도 제주시 노형동 187-3,48.0,7,노형동,33.4622212079716,126.484854697615
케이제주씨워킹,제주특별자치도 서귀포시 대정읍 최남단해안로 120,1118.0,7,대정읍,33.2100650813269,126.258379774648
가파도,제주특별자치도 서귀포시 대정읍 가파리,684.0,7,대정읍,33.1697319370923,126.271293664433
송악산,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,461.0,7,대정읍,33.2077669201535,126.290887906913
송악산둘레길,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,454.0,7,대정읍,33.2077669201535,126.290887906913
마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 마라로101번길 46,387.0,7,대정읍,33.1186178022129,126.267092741572
도두동 무지개 해안도로,제주특별자치도 제주시 도두1동,552.0,7,도두1동,33.5010079784134,126.474247107518
제주올레 17코스,제주특별자치도 제주시 도두1동 2612-1,145.0,7,도두1동,33.50524279514,126.468217854413
도두해안도로,제주특별자치도 제주시 도두2동 706-3,31.0,7,도두2동,33.510401625438,126.482338576502
도두봉,제주특별자치도 제주시 도두동 산 1,465.0,7,도두동,33.5085344192839,126.469041395771
범섬,제주특별자치도 서귀포시 법환동,287.0,7,법환동,33.2431480688709,126.514144783946
제주올레 6코스,제주특별자치도 서귀포시 보목동 1377-4,169.0,7,보목동,33.2371501897263,126.596001249754
제지기오름,제주특별자치도 서귀포시 보목동 275-1,64.0,7,보목동,33.24177090588,126.610078628977
개오리오름,제주특별자치도 제주시 봉개동,37.0,7,봉개동,33.4917232670658,126.594687244154
"안세미 (명도오름,明道岳)",제주특별자치도 제주시 봉개동 산2,23.0,7,봉개동,33.468206886739,126.606102137369
아라리오뮤지엄탑동시네마,제주특별자치도 제주시 삼도2동 1261-8,101.0,7,삼도2동,33.517445248574,126.523396875442
삼양 셋다리물,제주특별자치도 제주시 삼양1동 1938-9,187.0,7,삼양1동,33.5289556528478,126.589153338424
제주올레 18코스,제주특별자치도 제주시 삼양1동 1131-2,156.0,7,삼양1동,33.5286552757978,126.596319573991
삼양해안도로,제주특별자치도 제주시 삼양2동,52.0,7,삼양2동,33.5228672016569,126.584664643949
삼양해수욕장,제주특별자치도 제주시 삼양동,423.0,7,삼양동,33.521885794087,126.585599365994
1100고지습지,제주특별자치도 서귀포시 색달동 산 1-2,386.0,7,색달동,33.3575245371214,126.462896523457
별내린전망대,제주특별자치도 서귀포시 색달동 2938-1,82.0,7,색달동,33.2474860429014,126.416836511421
천지연기정길,제주특별자치도서귀포시 서귀동 961-33,48.0,7,서귀동,33.2471973965458,126.554863002553
솔동산8경,제주특별자치도 서귀포시 서귀동 솔동산로,38.0,7,서귀동,0.0,0.0
제주올레 7-1코스,제주특별자치도 서귀포시 서호동 553-1,65.0,7,서호동,33.2678472135273,126.520104904348
서귀포해안,제주특별자치도 서귀포시 서호동,40.0,7,서호동,33.2641864864094,126.517346819897
바람모루,제주특별자치도 서귀포시 서호동,38.0,7,서호동,33.2641864864094,126.517346819897
황우지해안,제주특별자치도 서귀포시 서홍동 766-1,2174.0,7,서홍동,33.2415695572508,126.549766357796
외돌개,제주특별자치도 서귀포시 서홍동 791,620.0,7,서홍동,33.240076867127,126.545663944153
새연교,제주특별자치도 서귀포시 서홍동 707-4,590.0,7,서홍동,33.2385316399892,126.558886662963
제주올레 7코스,제주특별자치도 서귀포시 서홍동 795-1,358.0,7,서홍동,33.2405417950496,126.548102419629
서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,190.0,7,서홍동,33.2460184148318,126.553476831206
성산초등학교 서청특별중대 주둔지,제주특별자치도 서귀포시 성산면 성산리 171-9,50.0,7,성산면,0.0,0.0
성산일출봉(UNESCO 세계자연유산),제주특별자치도 서귀포시 성산읍 일출로 284-12,5691.0,7,성산읍,33.462233758483,126.936800689963
섭지코지,제주 서귀포시 성산읍 고성리,1451.0,7,성산읍,33.4493165910551,126.90826946679
아쿠아플라넷 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 95,1022.0,7,성산읍,33.4329768585971,126.927795526895
광치기해변,제주특별자치도 서귀포시 성산읍 섭지코지로 63,499.0,7,성산읍,33.4370213964037,126.922403414639
제주베니스랜드,제주특별자치도 서귀포시 성산읍 난산리 2575,405.0,7,성산읍,0.0,0.0
삼의악트레킹코스,제주특별자치도 제주시 아라동 산 24-2,89.0,7,아라동,33.4395285589061,126.561922654444
세미오름(삼의양오름),제주특별자치도 제주시 아라동 산 24-2,38.0,7,아라동,33.4395285589061,126.561922654444
산천단,제주특별자치도 제주시 아라일동 375-4,64.0,7,아라일동,33.447338490736,126.554377685968
오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 신화역사로 15,6504.0,7,안덕면,33.3059240323368,126.289492214804
용머리해안,제주특별자치도 서귀포시 안덕면 사계리 112-3,2456.0,7,안덕면,33.2334821266939,126.314630553022
화순금모래해수욕장담수수영장,제주특별자치도 서귀포시 안덕면 화순리 776-8,1524.0,7,안덕면,33.2396158073822,126.335648464354
카멜리아힐,제주 서귀포시 안덕면 병악로 166,1164.0,7,안덕면,33.290140185764,126.368365225196
이니스프리제주하우스,제주특별자치도 서귀포시 안덕면 신화역사로 23,1131.0,7,안덕면,33.3066749563549,126.290892953867
곽지해수욕장,제주특별자치도 제주시 애월읍 애월원당길 (곽지리),1834.0,7,애월읍,0.0,0.0
새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,1619.0,7,애월읍,33.3674086988003,126.355252824574
애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,1139.0,7,애월읍,33.4590846763959,126.310575628004
9.81 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,677.0,7,애월읍,33.3901019408173,126.366630862509
애월해안도로,제주특별자치도 제주시 애월읍 애월해안로,565.0,7,애월읍,0.0,0.0
제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,16.0,7,영평동,33.4303670043488,126.582307640104
오라동 청보리-메밀꽃밭,제주특별자치도 제주시 오라2동 산 76,216.0,7,오라2동,33.4271589152458,126.505783566255
민오름(오라동),제주특별자치도 제주시 오라2동 산 12,122.0,7,오라2동,33.4765241326101,126.506443018327
연대포구,제주특별자치도 제주시 외도2동,37.0,7,외도2동,33.4945540285904,126.433653396456
용두암해안도로카페거리,제주특별자치도 제주시 용담3동,189.0,7,용담3동,33.5176026138478,126.492845368496
다끄네포구(용담포구),제주특별자치도 제주시 용담3동,128.0,7,용담3동,33.5176026138478,126.492845368496
우도(해양도립공원),제주특별자치도 제주시 우도면 삼양고수물길 1,6426.0,7,우도면,33.5194719510559,126.951016739939
우도산호해변 홍조단괴 서빈백사,제주특별자치도 제주시 우도면 우도해안길 252,382.0,7,우도면,33.5026665933324,126.94374024047
검멀레해변,제주특별자치도 제주시 우도면 우도해안길,242.0,7,우도면,0.0,0.0
우도올레보트,제주특별자치도 제주시 우도면 연평리 2615-2,197.0,7,우도면,0.0,0.0
우도 비양도,제주특별자치도 제주시 우도면 연평리,147.0,7,우도면,33.5059831398525,126.960256641493
이호털보네배낚시,제주특별자치도 제주시 이호1동 1787,96.0,7,이호1동,33.4971983959717,126.449357934605
현사포구,제주특별자치도 제주시 이호1동,41.0,7,이호1동,33.4993272538259,126.457478118712
사려니숲길,제주특별자치도 제주시 조천읍 교래리 산 137-1,5607.0,7,조천읍,33.4077032050543,126.644672355063
함덕해수욕장,제주특별자치도 제주시 조천읍 조함해안로 525,3437.0,7,조천읍,33.5428267548889,126.670510321052
에코랜드 테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169,876.0,7,조천읍,33.4553485144602,126.668852765522
거문오름(UNESCO 세계자연유산),제주특별자치도 제주시 조천읍 선교로 569-36,819.0,7,조천읍,33.4569198735739,126.714752055141
산굼부리,제주특별자치도 제주시 조천읍 비자림로 768,660.0,7,조천읍,33.4348735442325,126.688504038171
추자도,제주특별자치도 제주시 추자면 추자도,229.0,7,추자면,0.0,0.0
모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,104.0,7,추자면,33.9461033806051,126.333931047811
제주올레 18-1코스,제주특별자치도 제주시 추자면 묵리 산 133,65.0,7,추자면,33.9518718453954,126.307710882585
최영장군사당,제주특별자치도 제주시 추자면 대서3길 10,59.0,7,추자면,33.9643413785399,126.29629617008
신양항(하추자항),제주특별자치도 제주시 추자면 신양리,42.0,7,추자면,33.9472060303152,126.33140418471
백록담,제주특별자치도 서귀포시 토평동 산 15-1,862.0,7,토평동,33.3469026219773,126.535454418798
보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,828.0,7,표선면,33.4134956403949,126.752494805945
표선해수욕장,제주특별자치도 서귀포시 표선면 표선리,610.0,7,표선면,33.3265291020204,126.828739926647
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644,585.0,7,표선면,33.3991114773805,126.784705796572
성읍민속마을,제주특별자치도 서귀포시 표선면 성읍정의현로 19,446.0,7,표선면,33.3845106375498,126.800376745803
백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산 1,402.0,7,표선면,33.4373134785332,126.791777669204
논짓물,제주특별자치도 서귀포시 하예동,1069.0,7,하예동,33.2412109273802,126.378717518735
하예포구(예래포구),제주특별자치도 서귀포시 하예동,51.0,7,하예동,33.2412109273802,126.378717518735
열리해안길,제주특별자치도 서귀포시 하예동,36.0,7,하예동,33.2412109273802,126.378717518735
영실기암,제주특별자치도 서귀포시 하원동,53.0,7,하원동,33.2785360586219,126.4660226653
쇠소깍해변,제주특별자치도 서귀포시 하효동,226.0,7,하효동,33.2566103527058,126.618338420041
게우지코지,제주특별자치도 서귀포시 하효동,76.0,7,하효동,33.2566103527058,126.618338420041
수월봉 지질트레일,제주특별자치도 제주시 한경면 노을해안로 1013-70,1113.0,7,한경면,33.2942011923765,126.1629872247
판포포구,제주특별자치도 제주시 한경면 판포리 2877-3,923.0,7,한경면,33.3654101549332,126.199622693529
신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1,619.0,7,한경면,33.3434285042685,126.173908545785
수월봉,제주특별자치도 제주시 한경면 고산리 3760,589.0,7,한경면,33.2947654332257,126.163419003191
환상숲 곶자왈공원,제주특별자치도 제주시 한경면 녹차분재로 594-1,473.0,7,한경면,33.3225720333875,126.263238052577
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10,3947.0,7,한림읍,33.393748028429,126.239431893466
금능해수욕장,제주특별자치도 제주시 한림읍 금능길 119-10,2158.0,7,한림읍,33.3904006277236,126.236205125385
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,719.0,7,한림읍,33.3459802899171,126.321867724832
한림공원,제주특별자치도 제주시 한림읍 한림로 300(협재리),571.0,7,한림읍,33.3902248567191,126.239691183153
비양도,제주특별자치도 제주시 한림읍 협재리,528.0,7,한림읍,33.3870124134431,126.245988070371
어승생,제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),244.0,7,해안동,33.4570006190886,126.458680781874
돔베낭골,제주특별자치도 서귀포시 호근동,51.0,7,호근동,33.2615116284173,126.532760043118
각시바우오름,제주특별자치도 서귀포시 호근동 2112,29.0,7,호근동,33.276757462252,126.526958677517
곤흘동(곤을동) 마을터,제주특별자치도 제주시 화북1동 4438,117.0,7,화북1동,33.5217669475539,126.557395611224
화북비석거리,제주특별자치도 제주시  화북1동 4008,44.0,7,화북1동,33.5212210778459,126.559989000223
별도연대,제주특별자치도 제주시 화북1동 1537,30.0,7,화북1동,33.5262998282849,126.568135044311
별도포구,제주특별자치도 제주시 화북1동 4269-12,26.0,7,화북1동,33.5250263073704,126.564933622735
삼사석,제주특별자치도 제주시 화북1동 1380-1,22.0,7,화북1동,33.5209736780911,126.573782866815
화북환해장성,제주특별자치도 제주시 화북동,34.0,7,화북동,33.5202191791981,126.565465645477
귤밭76번지,제주특별자치도  제주시 화북이동 5495-2,96.0,7,화북이동,33.4932106218954,126.556236333795
어린이교통공원,제주특별자치도 제주시 명림로 437 (봉개동 4.3 공원 맞은편),362.0,8,(봉개동,33.4514707449038,126.623315505216
도그앤캣,제주특별자치도 서귀포시 홍중로 119-2  601동 107호,30.0,8,601동,33.2631200520785,126.555208973226
제주하늘을날다(패러글라이딩),제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,165.0,8,가동,33.4911356491329,126.53143833943
서건도,제주특별자치도 서귀포시 강정동 산 1,116.0,8,강정동,33.230076674038,126.498485934147
산지천,제주특별자치도 제주시 건입동,218.0,8,건입동,33.5150321079833,126.531518045313
흑돼지거리,제주특별자치도 제주시 건입동,43.0,8,건입동,33.5150321079833,126.531518045313
비자림,제주특별자치도 제주시 구좌읍 비자숲길 55,6989.0,8,구좌읍,33.4910972819998,126.811461205688
만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,3320.0,8,구좌읍,33.5283774190136,126.771615754394
김녕해수욕장,제주특별자치도 제주시 구좌읍 구좌해안로 237,2152.0,8,구좌읍,33.5572081367731,126.736551213927
월정리해변,제주특별자치도 제주시 구좌읍 월정리 33-3,1955.0,8,구좌읍,33.555112541169,126.798640676717
세화해변,제주특별자치도 제주시 구좌읍 해녀박물관길 27,865.0,8,구좌읍,33.5233717133389,126.862239713197
휴애리 자연생활공원,"제주특별자치도 서귀포시 남원읍 신례동로 256 (신례리, 휴애리)",656.0,8,남원읍,33.3085347525753,126.634380832055
물영아리오름,제주특별자치도 서귀포시 남원읍 남조로 988-11,482.0,8,남원읍,33.3612712046496,126.692962246783
남원큰엉해변,제주특별자치도 서귀포시 남원읍 태위로 522-17,367.0,8,남원읍,33.2733498193692,126.703711977934
머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755,310.0,8,남원읍,33.3305225860707,126.673899820322
제주동백수목원,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 15,286.0,8,남원읍,33.2727234850834,126.675138292326
제주시 충혼묘지 4·3추모비(박진경 추도비),제주특별자치도 제주시 노형동 산 19-2,33.0,8,노형동,33.4117938658122,126.491828714548
송악산둘레길,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,1804.0,8,대정읍,33.2077669201535,126.290887906913
케이제주씨워킹,제주특별자치도 서귀포시 대정읍 최남단해안로 120,904.0,8,대정읍,33.2100650813269,126.258379774648
마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 마라로101번길 46,569.0,8,대정읍,33.1186178022129,126.267092741572
가파도,제주특별자치도 서귀포시 대정읍 가파리,502.0,8,대정읍,33.1697319370923,126.271293664433
송악산,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,484.0,8,대정읍,33.2077669201535,126.290887906913
도두동 무지개 해안도로,제주특별자치도 제주시 도두1동,601.0,8,도두1동,33.5010079784134,126.474247107518
제주올레 17코스,제주특별자치도 제주시 도두1동 2612-1,256.0,8,도두1동,33.50524279514,126.468217854413
도두해안도로,제주특별자치도 제주시 도두2동 706-3,28.0,8,도두2동,33.510401625438,126.482338576502
도두봉,제주특별자치도 제주시 도두동 산 1,477.0,8,도두동,33.5085344192839,126.469041395771
범섬,제주특별자치도 서귀포시 법환동,403.0,8,법환동,33.2431480688709,126.514144783946
제주올레 6코스,제주특별자치도 서귀포시 보목동 1377-4,221.0,8,보목동,33.2371501897263,126.596001249754
제지기오름,제주특별자치도 서귀포시 보목동 275-1,51.0,8,보목동,33.24177090588,126.610078628977
개오리오름,제주특별자치도 제주시 봉개동,24.0,8,봉개동,33.4917232670658,126.594687244154
"안세미 (명도오름,明道岳)",제주특별자치도 제주시 봉개동 산2,13.0,8,봉개동,33.468206886739,126.606102137369
아라리오뮤지엄탑동시네마,제주특별자치도 제주시 삼도2동 1261-8,71.0,8,삼도2동,33.517445248574,126.523396875442
제주올레 18코스,제주특별자치도 제주시 삼양1동 1131-2,229.0,8,삼양1동,33.5286552757978,126.596319573991
삼양 셋다리물,제주특별자치도 제주시 삼양1동 1938-9,170.0,8,삼양1동,33.5289556528478,126.589153338424
삼양해안도로,제주특별자치도 제주시 삼양2동,27.0,8,삼양2동,33.5228672016569,126.584664643949
삼양해수욕장,제주특별자치도 제주시 삼양동,377.0,8,삼양동,33.521885794087,126.585599365994
1100고지습지,제주특별자치도 서귀포시 색달동 산 1-2,431.0,8,색달동,33.3575245371214,126.462896523457
별내린전망대,제주특별자치도 서귀포시 색달동 2938-1,79.0,8,색달동,33.2474860429014,126.416836511421
천지연기정길,제주특별자치도서귀포시 서귀동 961-33,39.0,8,서귀동,33.2471973965458,126.554863002553
솔동산8경,제주특별자치도 서귀포시 서귀동 솔동산로,36.0,8,서귀동,0.0,0.0
제주올레 7-1코스,제주특별자치도 서귀포시 서호동 553-1,65.0,8,서호동,33.2678472135273,126.520104904348
바람모루,제주특별자치도 서귀포시 서호동,37.0,8,서호동,33.2641864864094,126.517346819897
서귀포해안,제주특별자치도 서귀포시 서호동,30.0,8,서호동,33.2641864864094,126.517346819897
황우지해안,제주특별자치도 서귀포시 서홍동 766-1,1727.0,8,서홍동,33.2415695572508,126.549766357796
외돌개,제주특별자치도 서귀포시 서홍동 791,736.0,8,서홍동,33.240076867127,126.545663944153
제주올레 7코스,제주특별자치도 서귀포시 서홍동 795-1,604.0,8,서홍동,33.2405417950496,126.548102419629
새연교,제주특별자치도 서귀포시 서홍동 707-4,598.0,8,서홍동,33.2385316399892,126.558886662963
서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,189.0,8,서홍동,33.2460184148318,126.553476831206
성산초등학교 서청특별중대 주둔지,제주특별자치도 서귀포시 성산면 성산리 171-9,31.0,8,성산면,0.0,0.0
성산일출봉(UNESCO 세계자연유산),제주특별자치도 서귀포시 성산읍 일출로 284-12,6495.0,8,성산읍,33.462233758483,126.936800689963
섭지코지,제주 서귀포시 성산읍 고성리,2386.0,8,성산읍,33.4493165910551,126.90826946679
아쿠아플라넷 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 95,1441.0,8,성산읍,33.4329768585971,126.927795526895
광치기해변,제주특별자치도 서귀포시 성산읍 섭지코지로 63,727.0,8,성산읍,33.4370213964037,126.922403414639
제주올레 1코스,제주특별자치도 서귀포시 성산읍 오조리 396-1,543.0,8,성산읍,33.4719633582091,126.91490546392
삼의악트레킹코스,제주특별자치도 제주시 아라동 산 24-2,42.0,8,아라동,33.4395285589061,126.561922654444
세미오름(삼의양오름),제주특별자치도 제주시 아라동 산 24-2,29.0,8,아라동,33.4395285589061,126.561922654444
산천단,제주특별자치도 제주시 아라일동 375-4,90.0,8,아라일동,33.447338490736,126.554377685968
용머리해안,제주특별자치도 서귀포시 안덕면 사계리 112-3,3550.0,8,안덕면,33.2334821266939,126.314630553022
카멜리아힐,제주 서귀포시 안덕면 병악로 166,1505.0,8,안덕면,33.290140185764,126.368365225196
화순금모래해수욕장담수수영장,제주특별자치도 서귀포시 안덕면 화순리 776-8,1073.0,8,안덕면,33.2396158073822,126.335648464354
오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 신화역사로 15,991.0,8,안덕면,33.3059240323368,126.289492214804
산방산,제주특별자치도 서귀포시 안덕면 사계리 산 16,986.0,8,안덕면,33.2423923919045,126.313950830111
새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,2037.0,8,애월읍,33.3674086988003,126.355252824574
곽지해수욕장,제주특별자치도 제주시 애월읍 애월원당길 (곽지리),1919.0,8,애월읍,0.0,0.0
애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,1231.0,8,애월읍,33.4590846763959,126.310575628004
애월해안도로,제주특별자치도 제주시 애월읍 애월해안로,849.0,8,애월읍,0.0,0.0
윗세오름(웃세오름),제주특별자치도 제주시 애월읍 광령리 산 183-1,520.0,8,애월읍,33.3708702070152,126.477745019755
제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,20.0,8,영평동,33.4303670043488,126.582307640104
오라동 청보리-메밀꽃밭,제주특별자치도 제주시 오라2동 산 76,300.0,8,오라2동,33.4271589152458,126.505783566255
민오름(오라동),제주특별자치도 제주시 오라2동 산 12,98.0,8,오라2동,33.4765241326101,126.506443018327
연대포구,제주특별자치도 제주시 외도2동,31.0,8,외도2동,33.4945540285904,126.433653396456
다끄네포구(용담포구),제주특별자치도 제주시 용담3동,184.0,8,용담3동,33.5176026138478,126.492845368496
용두암해안도로카페거리,제주특별자치도 제주시 용담3동,151.0,8,용담3동,33.5176026138478,126.492845368496
우도(해양도립공원),제주특별자치도 제주시 우도면 삼양고수물길 1,5640.0,8,우도면,33.5194719510559,126.951016739939
우도산호해변 홍조단괴 서빈백사,제주특별자치도 제주시 우도면 우도해안길 252,389.0,8,우도면,33.5026665933324,126.94374024047
검멀레해변,제주특별자치도 제주시 우도면 우도해안길,242.0,8,우도면,0.0,0.0
우도 비양도,제주특별자치도 제주시 우도면 연평리,185.0,8,우도면,33.5059831398525,126.960256641493
우도올레보트,제주특별자치도 제주시 우도면 연평리 2615-2,160.0,8,우도면,0.0,0.0
이호털보네배낚시,제주특별자치도 제주시 이호1동 1787,78.0,8,이호1동,33.4971983959717,126.449357934605
현사포구,제주특별자치도 제주시 이호1동,26.0,8,이호1동,33.4993272538259,126.457478118712
사려니숲길,제주특별자치도 제주시 조천읍 교래리 산 137-1,6309.0,8,조천읍,33.4077032050543,126.644672355063
함덕해수욕장,제주특별자치도 제주시 조천읍 조함해안로 525,3551.0,8,조천읍,33.5428267548889,126.670510321052
거문오름(UNESCO 세계자연유산),제주특별자치도 제주시 조천읍 선교로 569-36,881.0,8,조천읍,33.4569198735739,126.714752055141
에코랜드 테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169,856.0,8,조천읍,33.4553485144602,126.668852765522
제주돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,791.0,8,조천읍,33.4513645690599,126.656710998359
추자도,제주특별자치도 제주시 추자면 추자도,488.0,8,추자면,0.0,0.0
모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,68.0,8,추자면,33.9461033806051,126.333931047811
최영장군사당,제주특별자치도 제주시 추자면 대서3길 10,62.0,8,추자면,33.9643413785399,126.29629617008
제주올레 18-1코스,제주특별자치도 제주시 추자면 묵리 산 133,59.0,8,추자면,33.9518718453954,126.307710882585
나바론절벽,제주특별자치도 제주시 추자면 영흥리 산 19,37.0,8,추자면,33.9564400554597,126.293961476379
백록담,제주특별자치도 서귀포시 토평동 산 15-1,836.0,8,토평동,33.3469026219773,126.535454418798
보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,1352.0,8,표선면,33.4134956403949,126.752494805945
표선해수욕장,제주특별자치도 서귀포시 표선면 표선리,757.0,8,표선면,33.3265291020204,126.828739926647
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644,610.0,8,표선면,33.3991114773805,126.784705796572
성읍민속마을,제주특별자치도 서귀포시 표선면 성읍정의현로 19,571.0,8,표선면,33.3845106375498,126.800376745803
백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산 1,445.0,8,표선면,33.4373134785332,126.791777669204
논짓물,제주특별자치도 서귀포시 하예동,1279.0,8,하예동,33.2412109273802,126.378717518735
하예포구(예래포구),제주특별자치도 서귀포시 하예동,51.0,8,하예동,33.2412109273802,126.378717518735
열리해안길,제주특별자치도 서귀포시 하예동,31.0,8,하예동,33.2412109273802,126.378717518735
영실기암,제주특별자치도 서귀포시 하원동,64.0,8,하원동,33.2785360586219,126.4660226653
쇠소깍해변,제주특별자치도 서귀포시 하효동,225.0,8,하효동,33.2566103527058,126.618338420041
게우지코지,제주특별자치도 서귀포시 하효동,49.0,8,하효동,33.2566103527058,126.618338420041
수월봉 지질트레일,제주특별자치도 제주시 한경면 노을해안로 1013-70,1048.0,8,한경면,33.2942011923765,126.1629872247
판포포구,제주특별자치도 제주시 한경면 판포리 2877-3,964.0,8,한경면,33.3654101549332,126.199622693529
신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1,776.0,8,한경면,33.3434285042685,126.173908545785
수월봉,제주특별자치도 제주시 한경면 고산리 3760,653.0,8,한경면,33.2947654332257,126.163419003191
환상숲 곶자왈공원,제주특별자치도 제주시 한경면 녹차분재로 594-1,418.0,8,한경면,33.3225720333875,126.263238052577
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10,4159.0,8,한림읍,33.393748028429,126.239431893466
금능해수욕장,제주특별자치도 제주시 한림읍 금능길 119-10,2333.0,8,한림읍,33.3904006277236,126.236205125385
비양도,제주특별자치도 제주시 한림읍 협재리,942.0,8,한림읍,33.3870124134431,126.245988070371
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,908.0,8,한림읍,33.3459802899171,126.321867724832
한림공원,제주특별자치도 제주시 한림읍 한림로 300(협재리),516.0,8,한림읍,33.3902248567191,126.239691183153
